frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
1561,26.892,0.98,1,-0.045,0.18,0.189,-0.115,0.184,0.156,0.078,0.156,0.154,0.006,0.08,0,0.35,0.13,0.262,0.002,0.098,0,0,0.348,0.284,0
1562,26.909,0.98,1,-0.043,0.173,0.189,-0.116,0.184,0.142,0.086,0.162,0.148,0.014,0.076,0,0.346,0.138,0.272,0,0.086,0,0,0.354,0.264,0
1563,26.926,0.98,1,-0.046,0.181,0.188,-0.11,0.181,0.126,0.086,0.164,0.126,0.028,0.098,0,0.348,0.156,0.292,0,0.1,0,0,0.346,0.236,0
1564,26.943,0.98,1,-0.053,0.185,0.187,-0.106,0.182,0.134,0.122,0.168,0.108,0.046,0.098,0,0.358,0.172,0.296,0,0.11,0,0,0.332,0.22,0
1565,26.961,0.98,1,-0.05,0.191,0.191,-0.102,0.181,0.154,0.132,0.162,0.104,0.054,0.118,0,0.372,0.182,0.316,0,0.126,0,0,0.328,0.214,0
1566,26.978,0.98,1,-0.052,0.189,0.186,-0.099,0.181,0.186,0.17,0.166,0.122,0.048,0.118,0,0.358,0.176,0.334,0.004,0.148,0,0,0.306,0.21,0
1567,26.995,0.98,1,-0.047,0.182,0.18,-0.1,0.184,0.21,0.206,0.182,0.126,0.038,0.136,0,0.344,0.168,0.354,0.008,0.17,0,0,0.282,0.186,0
1568,27.012,0.98,1,-0.056,0.184,0.175,-0.097,0.184,0.224,0.242,0.182,0.124,0.04,0.17,0,0.33,0.174,0.362,0.018,0.19,0,0,0.214,0.152,0
1569,27.029,0.98,1,-0.056,0.185,0.173,-0.095,0.183,0.216,0.24,0.192,0.094,0.048,0.198,0,0.322,0.178,0.372,0.018,0.194,0,0,0.17,0.13,0
1570,27.047,0.98,1,-0.058,0.18,0.173,-0.093,0.182,0.202,0.228,0.174,0.096,0.06,0.236,0,0.322,0.192,0.388,0.018,0.192,0,0,0.136,0.122,0
1571,27.064,0.98,1,-0.066,0.18,0.173,-0.088,0.18,0.196,0.234,0.164,0.092,0.06,0.252,0,0.318,0.19,0.392,0.018,0.188,0,0,0.13,0.122,0
1572,27.081,0.98,1,-0.065,0.183,0.172,-0.086,0.179,0.196,0.27,0.144,0.112,0.056,0.24,0,0.324,0.196,0.39,0.014,0.202,0,0,0.126,0.12,0
1573,27.098,0.98,1,-0.061,0.184,0.176,-0.084,0.175,0.198,0.298,0.132,0.128,0.052,0.226,0,0.334,0.19,0.382,0.016,0.218,0,0,0.118,0.114,0
1574,27.116,0.98,1,-0.061,0.187,0.178,-0.081,0.174,0.2,0.308,0.132,0.116,0.052,0.222,0,0.338,0.19,0.392,0.008,0.23,0,0,0.11,0.124,0
1575,27.133,0.98,1,-0.071,0.187,0.18,-0.078,0.173,0.21,0.316,0.13,0.092,0.054,0.24,0,0.344,0.184,0.41,0.008,0.232,0,0,0.094,0.146,0
1576,27.15,0.98,1,-0.066,0.192,0.179,-0.075,0.173,0.208,0.302,0.134,0.072,0.058,0.256,0,0.356,0.192,0.428,0.004,0.24,0,0,0.064,0.15,0
1577,27.167,0.98,1,-0.066,0.188,0.177,-0.074,0.172,0.218,0.322,0.132,0.074,0.054,0.242,0,0.37,0.188,0.432,0,0.24,0,0,0.04,0.13,0
1578,27.185,0.98,1,-0.07,0.191,0.175,-0.073,0.173,0.22,0.32,0.122,0.078,0.056,0.244,0,0.37,0.194,0.422,0,0.242,0,0,0.018,0.106,0
1579,27.202,0.98,1,-0.072,0.192,0.172,-0.073,0.171,0.228,0.332,0.116,0.07,0.056,0.248,0,0.35,0.194,0.414,0,0.232,0,0,0.008,0.098,0
1580,27.219,0.98,1,-0.071,0.189,0.169,-0.073,0.169,0.228,0.336,0.12,0.07,0.064,0.26,0,0.332,0.202,0.416,0,0.238,0,0,0,0.096,0
1581,27.236,0.98,1,-0.071,0.19,0.165,-0.071,0.163,0.218,0.366,0.136,0.06,0.068,0.228,0,0.324,0.208,0.42,0,0.238,0,0,0,0.092,0
1582,27.253,0.98,1,-0.068,0.188,0.163,-0.068,0.16,0.222,0.396,0.156,0.066,0.064,0.194,0,0.322,0.202,0.41,0,0.242,0,0,0,0.092,0
1583,27.271,0.98,1,-0.062,0.196,0.167,-0.064,0.155,0.226,0.398,0.16,0.068,0.054,0.192,0,0.314,0.188,0.39,0,0.242,0,0,0,0.106,0
1584,27.288,0.98,1,-0.066,0.2,0.169,-0.062,0.15,0.244,0.392,0.168,0.072,0.044,0.192,0,0.31,0.174,0.37,0,0.254,0,0,0,0.11,0
1585,27.305,0.98,1,-0.062,0.194,0.168,-0.06,0.145,0.232,0.36,0.152,0.078,0.04,0.188,0,0.308,0.162,0.354,0,0.256,0,0,0,0.132,0
1586,27.322,0.98,1,-0.065,0.193,0.169,-0.056,0.139,0.234,0.352,0.146,0.08,0.048,0.178,0,0.31,0.156,0.358,0,0.252,0,0,0,0.152,0
1587,27.34,0.98,1,-0.071,0.195,0.172,-0.055,0.133,0.22,0.296,0.146,0.084,0.054,0.204,0,0.302,0.154,0.354,0,0.226,0,0,0,0.176,0
1588,27.357,0.98,1,-0.072,0.194,0.171,-0.054,0.127,0.208,0.27,0.15,0.084,0.048,0.21,0,0.3,0.15,0.33,0,0.208,0,0,0,0.184,0
1589,27.374,0.98,1,-0.069,0.18,0.157,-0.055,0.123,0.182,0.222,0.138,0.088,0.034,0.198,0,0.294,0.154,0.304,0,0.182,0,0,0.014,0.19,0
1590,27.391,0.98,1,-0.059,0.192,0.161,-0.051,0.114,0.174,0.216,0.122,0.106,0.028,0.152,0,0.286,0.146,0.288,0,0.174,0,0,0.022,0.186,0
1591,27.408,0.98,1,-0.061,0.193,0.158,-0.049,0.109,0.164,0.186,0.114,0.13,0.024,0.122,0,0.276,0.14,0.28,0,0.168,0,0,0.04,0.192,0
1592,27.426,0.98,1,-0.06,0.202,0.164,-0.043,0.103,0.164,0.156,0.124,0.148,0.026,0.106,0,0.266,0.134,0.272,0,0.168,0,0,0.056,0.208,0
1593,27.443,0.98,1,-0.057,0.2,0.168,-0.037,0.099,0.154,0.11,0.128,0.154,0.026,0.104,0,0.266,0.132,0.254,0,0.152,0,0,0.082,0.232,0
1594,27.46,0.98,1,-0.062,0.206,0.174,-0.032,0.093,0.152,0.076,0.128,0.144,0.028,0.102,0,0.276,0.136,0.258,0,0.138,0,0,0.098,0.238,0
1595,27.477,0.98,1,-0.053,0.207,0.175,-0.025,0.084,0.14,0.042,0.108,0.138,0.024,0.104,0,0.276,0.138,0.242,0.006,0.122,0,0,0.104,0.242,0
1596,27.495,0.98,1,-0.047,0.2,0.165,-0.028,0.084,0.116,0.018,0.096,0.14,0.026,0.116,0,0.272,0.142,0.23,0.006,0.118,0,0,0.112,0.23,0
1597,27.512,0.98,1,-0.051,0.205,0.169,-0.022,0.077,0.094,0.004,0.084,0.16,0.02,0.106,0,0.262,0.138,0.222,0.006,0.106,0,0,0.128,0.23,0
1598,27.529,0.98,1,-0.032,0.204,0.169,-0.019,0.071,0.068,0,0.068,0.168,0.02,0.098,0,0.238,0.138,0.212,0.006,0.098,0,0,0.134,0.222,0
1599,27.546,0.98,1,-0.031,0.209,0.17,-0.015,0.067,0.046,0,0.052,0.166,0.026,0.078,0,0.224,0.138,0.242,0.022,0.096,0.024,0,0.144,0.22,0
1600,27.564,0.98,1,-0.027,0.208,0.168,-0.01,0.063,0.046,0,0.052,0.15,0.04,0.084,0,0.212,0.136,0.242,0.036,0.1,0.062,0,0.148,0.21,0
1601,27.581,0.98,1,-0.033,0.209,0.165,-0.009,0.062,0.054,0,0.054,0.136,0.05,0.086,0,0.22,0.13,0.264,0.046,0.116,0.102,0,0.138,0.188,0
1602,27.598,0.98,1,-0.024,0.205,0.163,-0.009,0.062,0.068,0,0.064,0.126,0.058,0.108,0,0.218,0.114,0.262,0.054,0.12,0.128,0,0.084,0.156,0
1603,27.615,0.98,1,-0.023,0.207,0.165,-0.007,0.064,0.068,0,0.064,0.138,0.052,0.14,0,0.208,0.104,0.266,0.056,0.13,0.114,0,0.038,0.126,0
1604,27.632,0.98,1,-0.019,0.217,0.177,-0.005,0.065,0.08,0,0.08,0.154,0.036,0.138,0,0.19,0.08,0.256,0.074,0.14,0.082,0,0,0.112,0
1605,27.65,0.98,1,0.013,0.238,0.183,-0.004,0.07,0.106,0,0.076,0.166,0.014,0.108,0,0.18,0.066,0.232,0.062,0.154,0.04,0,0,0.1,0
1606,27.667,0.98,1,0.068,0.251,0.184,-0.005,0.076,0.13,0.022,0.082,0.174,0,0.084,0,0.184,0.052,0.21,0.05,0.162,0.014,0,0,0.1,0
1607,27.684,0.98,1,0.103,0.23,0.176,-0.01,0.081,0.156,0.04,0.08,0.186,0,0.05,0,0.204,0.04,0.202,0.02,0.162,0.006,0,0,0.108,0
1608,27.701,0.98,1,0.135,0.235,0.176,-0.018,0.083,0.17,0.062,0.1,0.188,0,0.046,0,0.22,0.038,0.19,0.01,0.158,0,0,0.026,0.152,0
1609,27.719,0.98,1,0.131,0.236,0.199,-0.021,0.085,0.19,0.088,0.102,0.184,0,0.03,0,0.236,0.03,0.186,0.01,0.164,0.016,0,0.084,0.21,0
1610,27.736,0.98,1,0.131,0.241,0.212,-0.026,0.089,0.196,0.136,0.106,0.166,0,0.034,0,0.252,0.04,0.18,0.006,0.166,0.032,0,0.134,0.258,0
1611,27.753,0.98,1,0.14,0.244,0.201,-0.032,0.094,0.196,0.182,0.104,0.17,0,0.02,0,0.252,0.038,0.19,0.016,0.174,0.034,0,0.16,0.26,0
1612,27.77,0.98,1,0.139,0.242,0.191,-0.035,0.095,0.186,0.194,0.104,0.15,0,0.004,0,0.238,0.04,0.198,0.026,0.174,0.02,0,0.124,0.226,0
1613,27.787,0.98,1,0.14,0.241,0.188,-0.04,0.095,0.184,0.19,0.1,0.132,0,0,0,0.208,0.032,0.21,0.044,0.18,0.004,0,0.074,0.17,0
1614,27.805,0.98,1,0.138,0.248,0.179,-0.045,0.095,0.198,0.202,0.084,0.118,0,0,0,0.17,0.028,0.218,0.05,0.198,0.008,0,0.024,0.126,0
1615,27.822,0.98,1,0.141,0.248,0.172,-0.05,0.095,0.214,0.212,0.07,0.112,0,0,0,0.132,0.026,0.222,0.05,0.214,0.006,0,0,0.08,0
1616,27.839,0.98,1,0.139,0.243,0.166,-0.055,0.098,0.228,0.242,0.062,0.128,0,0,0,0.11,0.024,0.214,0.04,0.236,0.006,0,0,0.07,0
1617,27.856,0.98,1,0.138,0.24,0.165,-0.058,0.099,0.23,0.246,0.044,0.13,0,0,0,0.102,0.022,0.202,0.026,0.242,0,0,0,0.074,0
1618,27.874,0.98,1,0.143,0.241,0.167,-0.058,0.099,0.238,0.258,0.048,0.132,0,0.006,0,0.114,0.022,0.206,0.024,0.238,0.002,0,0,0.088,0
1619,27.891,0.98,1,0.143,0.246,0.176,-0.057,0.098,0.254,0.258,0.038,0.142,0,0.006,0,0.128,0.022,0.21,0.026,0.226,0.008,0,0,0.086,0
1620,27.908,0.98,1,0.15,0.25,0.177,-0.057,0.097,0.274,0.278,0.044,0.15,0,0.006,0,0.138,0.026,0.214,0.026,0.22,0.008,0,0,0.092,0
1621,27.925,0.98,1,0.157,0.253,0.181,-0.057,0.096,0.296,0.292,0.038,0.172,0,0.002,0,0.142,0.032,0.208,0.016,0.218,0.008,0,0,0.09,0
1622,27.943,0.98,1,0.157,0.255,0.192,-0.055,0.094,0.312,0.32,0.042,0.188,0,0.002,0,0.14,0.036,0.206,0.012,0.228,0,0,0,0.106,0
1623,27.96,0.98,1,0.155,0.257,0.189,-0.059,0.094,0.33,0.338,0.054,0.19,0,0.002,0,0.134,0.038,0.186,0.01,0.23,0,0,0,0.112,0
1624,27.977,0.98,1,0.159,0.261,0.195,-0.063,0.094,0.342,0.376,0.07,0.182,0,0,0,0.116,0.028,0.17,0.008,0.242,0,0,0,0.118,0
1625,27.994,0.98,1,0.165,0.253,0.195,-0.067,0.095,0.36,0.41,0.098,0.16,0,0,0,0.104,0.022,0.17,0.004,0.248,0,0,0,0.108,0
1626,28.011,0.98,1,0.158,0.275,0.195,-0.073,0.099,0.396,0.454,0.12,0.156,0,0.022,0,0.096,0.012,0.176,0,0.26,0,0,0,0.102,0
1627,28.029,0.98,1,0.154,0.275,0.201,-0.077,0.1,0.43,0.478,0.14,0.144,0,0.032,0,0.094,0.014,0.19,0.002,0.278,0,0,0,0.112,0.004
1628,28.046,0.98,1,0.144,0.273,0.207,-0.082,0.102,0.45,0.494,0.16,0.138,0,0.054,0,0.098,0.012,0.188,0.024,0.29,0,0,0,0.126,0.004
1629,28.063,0.98,1,0.142,0.268,0.211,-0.085,0.104,0.45,0.512,0.184,0.122,0,0.068,0,0.104,0.008,0.204,0.042,0.312,0,0,0,0.134,0.004
1630,28.08,0.98,1,0.126,0.279,0.222,-0.087,0.105,0.446,0.536,0.212,0.122,0,0.082,0,0.11,0.004,0.212,0.054,0.316,0,0,0,0.124,0
1631,28.098,0.98,1,0.136,0.274,0.236,-0.091,0.104,0.462,0.56,0.238,0.106,0,0.088,0,0.108,0,0.216,0.054,0.324,0,0,0,0.108,0
1632,28.115,0.98,1,0.132,0.275,0.244,-0.098,0.106,0.472,0.574,0.266,0.12,0,0.102,0,0.096,0,0.194,0.056,0.308,0,0,0,0.098,0
1633,28.132,0.98,1,0.135,0.27,0.251,-0.104,0.107,0.488,0.602,0.286,0.112,0,0.102,0,0.08,0,0.188,0.048,0.284,0,0,0,0.1,0
1634,28.149,0.98,1,0.148,0.269,0.251,-0.113,0.109,0.472,0.632,0.302,0.138,0,0.116,0,0.05,0,0.2,0.028,0.254,0,0,0,0.128,0.002
1635,28.166,0.98,1,0.153,0.266,0.257,-0.119,0.108,0.482,0.658,0.298,0.116,0,0.114,0,0.028,0,0.208,0.008,0.234,0,0,0,0.148,0.002
1636,28.184,0.98,1,0.16,0.269,0.249,-0.129,0.109,0.48,0.674,0.302,0.146,0,0.144,0,0.014,0,0.194,0,0.22,0,0,0,0.17,0.002
1637,28.201,0.98,1,0.165,0.273,0.251,-0.14,0.112,0.51,0.678,0.314,0.154,0,0.182,0,0.024,0,0.172,0,0.216,0,0,0,0.166,0.01
1638,28.218,0.98,1,0.162,0.271,0.248,-0.148,0.113,0.522,0.688,0.324,0.176,0,0.202,0,0.028,0,0.178,0,0.216,0,0,0,0.168,0.01
1639,28.235,0.98,1,0.155,0.269,0.253,-0.153,0.113,0.548,0.692,0.312,0.158,0,0.226,0,0.042,0,0.208,0,0.224,0,0,0,0.17,0.01
1640,28.253,0.98,1,0.165,0.267,0.258,-0.153,0.113,0.548,0.704,0.288,0.172,0,0.232,0,0.042,0,0.222,0,0.212,0,0,0,0.196,0
1641,28.27,0.98,1,0.159,0.267,0.265,-0.151,0.114,0.554,0.702,0.28,0.18,0,0.246,0,0.068,0,0.232,0,0.214,0,0,0,0.218,0
1642,28.287,0.98,1,0.157,0.26,0.264,-0.145,0.113,0.548,0.692,0.294,0.19,0,0.234,0,0.082,0,0.224,0,0.216,0,0,0,0.24,0
1643,28.304,0.98,1,0.157,0.263,0.265,-0.142,0.113,0.554,0.686,0.308,0.164,0,0.22,0,0.112,0,0.228,0,0.23,0,0,0,0.244,0
1644,28.322,0.98,1,0.164,0.267,0.267,-0.135,0.112,0.55,0.686,0.306,0.148,0,0.19,0,0.126,0.002,0.232,0,0.23,0,0,0,0.25,0
1645,28.339,0.98,1,0.16,0.263,0.268,-0.128,0.111,0.542,0.702,0.31,0.142,0,0.182,0,0.148,0.008,0.24,0,0.224,0,0,0,0.25,0
1646,28.356,0.98,1,0.162,0.259,0.27,-0.124,0.111,0.528,0.692,0.306,0.14,0,0.158,0,0.154,0.016,0.256,0,0.222,0,0,0,0.252,0
1647,28.373,0.98,1,0.158,0.266,0.272,-0.121,0.11,0.518,0.694,0.314,0.152,0,0.164,0,0.156,0.018,0.278,0,0.224,0,0,0,0.256,0
1648,28.39,0.98,1,0.15,0.26,0.268,-0.118,0.11,0.52,0.666,0.312,0.162,0,0.152,0,0.17,0.012,0.278,0,0.24,0,0,0,0.26,0
1649,28.408,0.98,1,0.149,0.254,0.258,-0.121,0.114,0.528,0.664,0.32,0.162,0,0.172,0,0.19,0.004,0.272,0,0.248,0,0,0,0.266,0
1650,28.425,0.98,1,0.155,0.252,0.258,-0.12,0.116,0.542,0.648,0.322,0.16,0,0.172,0,0.212,0,0.248,0,0.254,0,0,0,0.284,0
1651,28.442,0.98,1,0.154,0.249,0.255,-0.119,0.117,0.544,0.668,0.326,0.174,0,0.202,0.002,0.214,0.002,0.246,0,0.236,0,0,0,0.282,0
1652,28.459,0.98,1,0.149,0.25,0.253,-0.119,0.117,0.54,0.664,0.326,0.192,0,0.212,0.006,0.218,0.006,0.248,0,0.24,0,0,0,0.278,0
1653,28.477,0.98,1,0.141,0.259,0.252,-0.119,0.115,0.534,0.67,0.334,0.182,0,0.232,0.006,0.208,0.01,0.26,0,0.246,0,0,0,0.264,0
1654,28.494,0.98,1,0.142,0.26,0.254,-0.119,0.112,0.536,0.662,0.346,0.148,0,0.236,0.004,0.202,0.016,0.266,0,0.258,0,0,0,0.262,0
1655,28.511,0.98,1,0.143,0.26,0.258,-0.12,0.114,0.544,0.67,0.36,0.126,0,0.248,0,0.184,0.014,0.274,0,0.256,0,0,0,0.25,0
1656,28.528,0.98,1,0.143,0.262,0.257,-0.118,0.113,0.548,0.694,0.364,0.124,0,0.246,0,0.176,0.014,0.278,0,0.246,0,0,0,0.25,0
1657,28.545,0.98,1,0.146,0.259,0.259,-0.117,0.114,0.552,0.698,0.36,0.12,0,0.224,0,0.168,0.006,0.286,0,0.248,0,0,0,0.26,0
1658,28.563,0.98,1,0.144,0.258,0.259,-0.116,0.115,0.552,0.708,0.348,0.116,0,0.204,0,0.172,0.004,0.282,0,0.248,0,0,0,0.274,0
1659,28.58,0.98,1,0.138,0.26,0.257,-0.115,0.115,0.552,0.704,0.338,0.108,0,0.196,0,0.176,0,0.276,0,0.246,0,0,0,0.274,0
1660,28.597,0.98,1,0.139,0.263,0.258,-0.112,0.114,0.554,0.716,0.332,0.11,0,0.184,0.002,0.176,0,0.278,0,0.242,0,0,0,0.264,0
1661,28.614,0.98,1,0.147,0.253,0.263,-0.111,0.114,0.546,0.718,0.334,0.088,0,0.18,0.002,0.178,0,0.268,0,0.242,0,0,0,0.252,0
1662,28.632,0.98,1,0.136,0.265,0.261,-0.112,0.114,0.546,0.702,0.344,0.09,0,0.194,0.002,0.176,0,0.276,0,0.258,0,0,0,0.25,0
1663,28.649,0.98,1,0.148,0.261,0.261,-0.114,0.117,0.534,0.674,0.348,0.088,0,0.228,0,0.18,0,0.274,0,0.266,0,0,0,0.252,0
1664,28.666,0.98,1,0.14,0.264,0.262,-0.113,0.118,0.532,0.678,0.352,0.114,0,0.236,0,0.182,0,0.282,0,0.276,0,0,0,0.258,0.002
1665,28.683,0.98,1,0.147,0.267,0.262,-0.117,0.119,0.53,0.694,0.346,0.118,0,0.234,0,0.182,0,0.284,0,0.28,0,0,0,0.264,0.002
1666,28.701,0.98,1,0.135,0.258,0.265,-0.115,0.117,0.538,0.732,0.35,0.126,0,0.21,0,0.184,0.002,0.284,0,0.284,0,0,0,0.266,0.004
1667,28.718,0.98,1,0.13,0.248,0.265,-0.116,0.119,0.548,0.758,0.354,0.128,0,0.2,0,0.182,0.002,0.298,0,0.296,0,0,0,0.256,0.01
1668,28.735,0.98,1,0.123,0.258,0.266,-0.119,0.12,0.566,0.768,0.356,0.118,0,0.192,0,0.18,0.002,0.298,0,0.298,0,0.002,0,0.24,0.03
1669,28.752,0.98,1,0.12,0.261,0.266,-0.124,0.121,0.58,0.776,0.366,0.102,0,0.228,0,0.168,0,0.302,0,0.3,0,0.002,0,0.23,0.028
1670,28.769,0.98,1,0.12,0.261,0.268,-0.125,0.119,0.598,0.77,0.376,0.09,0,0.248,0,0.158,0,0.31,0,0.3,0,0.002,0,0.236,0.028
1671,28.787,0.98,1,0.115,0.266,0.269,-0.129,0.12,0.594,0.78,0.392,0.108,0,0.264,0,0.142,0,0.298,0,0.31,0,0.004,0,0.246,0.008
1672,28.804,0.98,1,0.121,0.275,0.267,-0.133,0.123,0.586,0.784,0.402,0.118,0,0.272,0,0.132,0,0.3,0,0.328,0,0.006,0,0.252,0.008
1673,28.821,0.98,1,0.129,0.27,0.267,-0.136,0.122,0.568,0.776,0.406,0.106,0,0.264,0,0.132,0,0.282,0,0.336,0,0.006,0,0.26,0
1674,28.838,0.98,1,0.136,0.274,0.27,-0.139,0.122,0.56,0.764,0.406,0.086,0,0.262,0,0.13,0,0.282,0,0.344,0,0.004,0,0.252,0
1675,28.856,0.98,1,0.134,0.272,0.266,-0.141,0.12,0.558,0.75,0.398,0.126,0,0.254,0,0.14,0.002,0.278,0,0.362,0,0.002,0,0.264,0
1676,28.873,0.98,1,0.151,0.268,0.263,-0.147,0.122,0.566,0.742,0.394,0.196,0,0.27,0,0.146,0,0.266,0,0.358,0,0.002,0,0.272,0.002
1677,28.89,0.98,1,0.173,0.292,0.267,-0.147,0.123,0.562,0.722,0.382,0.258,0,0.26,0,0.16,0,0.268,0,0.346,0,0,0,0.292,0.002
1678,28.907,0.98,1,0.171,0.292,0.272,-0.148,0.121,0.56,0.732,0.384,0.25,0,0.23,0,0.168,0,0.274,0,0.31,0,0,0,0.288,0.002
1679,28.924,0.98,1,0.169,0.307,0.281,-0.144,0.116,0.55,0.746,0.37,0.234,0,0.214,0,0.178,0,0.288,0,0.282,0,0,0,0.294,0
1680,28.942,0.98,1,0.174,0.299,0.285,-0.144,0.112,0.548,0.762,0.37,0.218,0,0.21,0,0.19,0,0.292,0,0.268,0,0,0,0.296,0
1681,28.959,0.98,1,0.168,0.298,0.291,-0.145,0.113,0.542,0.744,0.364,0.238,0,0.23,0,0.196,0.002,0.282,0,0.254,0,0,0,0.312,0
1682,28.976,0.98,1,0.17,0.3,0.301,-0.146,0.112,0.528,0.722,0.376,0.234,0,0.228,0.002,0.2,0.008,0.262,0,0.254,0,0,0.01,0.312,0
1683,28.993,0.98,1,0.177,0.301,0.309,-0.148,0.11,0.518,0.716,0.378,0.234,0,0.244,0.006,0.206,0.012,0.268,0,0.238,0,0,0.01,0.318,0
1684,29.011,0.98,1,0.165,0.295,0.304,-0.151,0.111,0.52,0.718,0.382,0.198,0,0.264,0.008,0.2,0.022,0.272,0,0.242,0,0,0.014,0.316,0
1685,29.028,0.98,1,0.168,0.286,0.306,-0.157,0.112,0.536,0.738,0.378,0.178,0,0.292,0.008,0.198,0.022,0.282,0,0.228,0,0,0.004,0.302,0
1686,29.045,0.98,1,0.166,0.288,0.308,-0.157,0.11,0.546,0.738,0.38,0.154,0,0.302,0.004,0.2,0.024,0.272,0,0.234,0,0,0.004,0.296,0
1687,29.062,0.98,1,0.167,0.278,0.3,-0.158,0.109,0.548,0.722,0.384,0.146,0,0.308,0.002,0.206,0.018,0.274,0,0.228,0,0,0.014,0.294,0
1688,29.08,0.98,1,0.173,0.296,0.3,-0.158,0.108,0.542,0.702,0.392,0.144,0,0.304,0.002,0.21,0.02,0.28,0,0.242,0,0,0.026,0.308,0.002
1689,29.097,0.98,1,0.179,0.293,0.296,-0.16,0.107,0.548,0.708,0.396,0.148,0,0.318,0,0.212,0.016,0.292,0,0.25,0,0,0.044,0.31,0.002
1690,29.114,0.98,1,0.167,0.278,0.294,-0.16,0.108,0.552,0.73,0.382,0.166,0,0.324,0,0.214,0.014,0.292,0,0.258,0,0,0.052,0.32,0.002
1691,29.131,0.98,1,0.176,0.273,0.288,-0.161,0.108,0.564,0.744,0.364,0.186,0,0.334,0,0.204,0.006,0.286,0,0.256,0,0,0.054,0.318,0
1692,29.148,0.98,1,0.165,0.272,0.291,-0.16,0.108,0.576,0.768,0.36,0.188,0,0.33,0,0.194,0.004,0.272,0,0.254,0,0,0.052,0.316,0
1693,29.166,0.98,1,0.164,0.284,0.295,-0.158,0.107,0.576,0.774,0.366,0.184,0,0.314,0.002,0.176,0.006,0.28,0,0.252,0,0,0.052,0.32,0
1694,29.183,0.98,1,0.167,0.285,0.291,-0.156,0.105,0.58,0.782,0.382,0.166,0,0.288,0.002,0.172,0.006,0.288,0,0.258,0,0,0.052,0.334,0
1695,29.2,0.98,1,0.16,0.292,0.295,-0.154,0.105,0.574,0.762,0.398,0.172,0,0.27,0.002,0.16,0.006,0.286,0,0.254,0,0,0.048,0.342,0
1696,29.217,0.98,1,0.162,0.284,0.292,-0.153,0.104,0.576,0.754,0.412,0.184,0,0.254,0,0.162,0.002,0.272,0,0.262,0,0,0.03,0.334,0
1697,29.235,0.98,1,0.186,0.29,0.287,-0.154,0.105,0.568,0.744,0.422,0.168,0,0.242,0,0.162,0.002,0.252,0,0.266,0,0,0.012,0.322,0
1698,29.252,0.98,1,0.196,0.3,0.282,-0.158,0.106,0.586,0.744,0.414,0.156,0,0.234,0.002,0.168,0,0.246,0,0.28,0,0,0,0.302,0
1699,29.269,0.98,1,0.206,0.284,0.274,-0.164,0.11,0.6,0.768,0.39,0.158,0,0.232,0.002,0.164,0,0.246,0,0.304,0,0.022,0,0.274,0.006
1700,29.286,0.98,1,0.205,0.283,0.268,-0.173,0.115,0.628,0.768,0.36,0.158,0,0.202,0.002,0.142,0,0.286,0.002,0.324,0,0.05,0,0.24,0.042
1701,29.303,0.98,1,0.225,0.286,0.219,-0.181,0.09,0.636,0.768,0.358,0.16,0,0.19,0,0.116,0,0.306,0.002,0.338,0,0.07,0,0.226,0.052
1702,29.321,0.98,1,0.214,0.293,0.262,-0.166,0.093,0.64,0.746,0.368,0.128,0,0.182,0,0.102,0,0.324,0.002,0.328,0,0.058,0,0.232,0.044
1703,29.338,0.98,1,0.203,0.297,0.278,-0.171,0.108,0.636,0.746,0.392,0.126,0,0.218,0,0.116,0,0.32,0,0.338,0,0.032,0,0.248,0.01
1704,29.355,0.98,1,0.196,0.302,0.281,-0.167,0.11,0.626,0.746,0.382,0.15,0,0.242,0,0.136,0,0.33,0,0.32,0,0.012,0,0.254,0.03
1705,29.372,0.98,1,0.179,0.331,0.289,-0.159,0.109,0.628,0.748,0.348,0.176,0,0.22,0,0.16,0,0.322,0,0.286,0,0.002,0,0.244,0.098
1706,29.39,0.98,1,0.144,0.381,0.27,-0.15,0.106,0.63,0.736,0.282,0.214,0,0.142,0,0.186,0.008,0.29,0.026,0.232,0,0,0,0.238,0.194
1707,29.407,0.98,1,0.082,0.383,0.278,-0.14,0.1,0.628,0.706,0.224,0.194,0,0.05,0,0.208,0.018,0.252,0.046,0.192,0,0,0,0.236,0.282
1708,29.424,0.98,1,0.029,0.393,0.275,-0.131,0.096,0.616,0.658,0.192,0.2,0,0,0,0.216,0.024,0.206,0.072,0.166,0,0,0,0.262,0.332
1709,29.441,0.98,1,0.042,0.396,0.269,-0.123,0.092,0.604,0.63,0.18,0.204,0,0,0,0.216,0.016,0.202,0.072,0.156,0,0,0.028,0.278,0.366
1710,29.459,0.98,1,0.044,0.395,0.269,-0.121,0.089,0.596,0.608,0.158,0.24,0,0,0,0.222,0.012,0.2,0.088,0.156,0,0,0.06,0.292,0.372
1711,29.476,0.98,1,0.059,0.396,0.265,-0.122,0.087,0.606,0.616,0.156,0.264,0,0,0,0.228,0.022,0.236,0.084,0.16,0,0,0.08,0.296,0.38
1712,29.493,0.98,1,0.077,0.406,0.246,-0.124,0.086,0.622,0.662,0.146,0.242,0,0,0,0.212,0.034,0.264,0.076,0.178,0,0,0.054,0.274,0.356
